fid,x,y,xa,ya
43,-337.5,497.2,-330.9864394306631,487.69295740328505
44,-317.5,397.2,-310.73232536497653,389.5230349513597
45,-297.5,397.2,-291.93913803740674,389.3954154867857
46,-277.5,397.2,-273.35656941948804,389.6042333172114
46,-277.5,497.2,-273.68979777598014,486.51307122278547
47,-257.5,397.2,-254.55294233475095,389.38880860856347
47,-257.5,497.2,-254.73630157551347,486.4778896898343
48,-237.5,397.2,-235.9239385761795,389.3074869928571
48,-237.5,497.2,-235.70982990467695,486.03792398849737
49,-217.5,397.2,-217.26191896552524,389.4967655944043
49,-217.5,497.2,-217.46929261351752,487.3390419095915
2,-352.5,317.2,-342.69416852385206,313.46049808781504
3,-332.5,317.2,-323.5791520397311,312.77953714982584
4,-312.5,317.2,-304.524969010719,312.32724737694497
4,-312.5,417.2,-306.02217639878376,408.0734835623117
5,-292.5,317.2,-285.88455371280094,312.1562102114654
5,-292.5,417.2,-287.2334221534534,407.70554760202725
6,-272.5,317.2,-267.41520232051903,312.1773991403342
6,-272.5,417.2,-268.96299001025784,408.5503265416254
7,-252.5,317.2,-248.82445470880188,312.1432622455028
7,-252.5,417.2,-250.01746182996027,408.2870686507573
8,-232.5,317.2,-230.26100751274438,311.7052399001236
8,-232.5,417.2,-231.08560978365682,407.8518607833417
9,-212.5,317.2,-211.5894049535572,311.59149638698614
9,-212.5,417.2,-212.26309086130738,407.96799533214346
12,-352.5,337.2,-342.63624270423384,332.0042496235662
13,-332.5,337.2,-323.8581546699611,331.86819321760316
14,-312.5,337.2,-304.9104958158031,331.42867446747977
14,-312.5,437.2,-306.7999014324045,428.20633966723665
15,-292.5,337.2,-286.1650628970071,331.22700090711373
15,-292.5,437.2,-287.60405929986985,427.722260783859
16,-272.5,337.2,-267.50049168510157,330.8488523396275
16,-272.5,437.2,-268.9945979261807,427.51320550680845
17,-252.5,337.2,-248.9796112856139,330.9013586389554
17,-252.5,437.2,-250.22432591531992,427.6839423321997
18,-232.5,337.2,-230.49943284111058,331.0184988367871
18,-232.5,437.2,-231.40569976484676,427.7974111320219
19,-212.5,337.2,-211.53886564819476,330.6504959921463
19,-212.5,437.2,-212.43272726147532,427.64692666592174
22,-352.5,357.2,-342.7362289372927,350.80222975379525
23,-332.5,357.2,-324.0007812943464,350.7754955831236
23,-332.5,457.2,-326.03613947259254,448.1442500983309
24,-312.5,357.2,-305.17580315457127,350.83864810697173
24,-312.5,457.2,-306.6241843642532,447.0480385405712
25,-292.5,357.2,-286.6473683253411,350.4623892384283
25,-292.5,457.2,-288.1687829028025,447.61393827470783
26,-272.5,357.2,-267.8913035862128,350.11037060629286
26,-272.5,457.2,-269.08633916071426,446.8227900777121
27,-252.5,357.2,-249.27625296475972,350.19805381398527
27,-252.5,457.2,-250.36404208238363,447.17751322557297
28,-232.5,357.2,-230.6789026999281,350.2576269327455
28,-232.5,457.2,-231.61386376794277,447.57776285538176
29,-212.5,357.2,-211.72980782559003,350.00144243583316
29,-212.5,457.2,-212.3868657413635,447.1351480937009
31,-372.5,377.2,-343.1250547669342,370.3533635856312
32,-352.5,377.2,-324.05037054548063,369.4288456955692
32,-352.5,477.2,-325.3257260358957,465.93004798147166
33,-332.5,377.2,-305.6424127646621,369.83589036457795
34,-312.5,377.2,-286.92481256721334,369.4734970968721
34,-312.5,477.2,-288.117013446942,466.50854674662526
35,-292.5,377.2,-268.1139778015324,369.4414436001116
36,-272.5,377.2,-249.4599693826821,369.2688895198044
36,-272.5,477.2,-250.46384615098668,466.90137525275793
37,-252.5,377.2,-230.7523480998554,369.2726850955993
37,-252.5,477.2,-231.3331386286174,466.5160728471317
38,-232.5,377.2,-211.91276151194833,369.13562991320254
38,-232.5,477.2,-212.25504390109057,466.68861516757494
42,-352.5,397.2,-343.49300319845156,389.4129462846585
43,-332.5,397.2,-324.9367226578509,389.7044922010963
43,-332.5,497.2,-326.1502236520445,486.95213399789714
44,-312.5,397.2,-305.88277779777866,389.1553688128857
45,-292.5,397.2,-287.070989341605,388.7984776412164
45,-292.5,497.2,-287.71384617343546,485.53036321392733
46,-272.5,397.2,-268.3256442564378,388.58795502288444
46,-272.5,497.2,-269.16188703004167,486.5114008573119
47,-252.5,397.2,-249.5040056746968,388.43860650120735
47,-252.5,497.2,-249.9914692155362,486.0253625773408
48,-232.5,397.2,-230.9608019790572,388.5242542524687
48,-232.5,497.2,-230.89290963427396,485.50307568075823
49,-212.5,397.2,-212.24340110672736,388.78138228223645
49,-212.5,497.2,-212.6670579329717,487.07845745022564
1,-367.5,317.2,-356.52730569652465,313.16691730858645
2,-347.5,317.2,-337.7508518085379,312.96198525609816
2,-347.5,417.2,-339.8042185603095,409.43359312333024
3,-327.5,317.2,-318.73672541222066,312.65059472934706
3,-327.5,417.2,-320.45913020717376,408.6293031814623
4,-307.5,317.2,-299.79482622092013,312.35147878517887
4,-307.5,417.2,-301.2455283612034,407.9444658164291
5,-287.5,317.2,-281.00757285345793,312.1727137669716
5,-287.5,417.2,-282.53247221905,407.55484520263826
6,-267.5,317.2,-262.50390850586723,311.9515483095831
6,-267.5,417.2,-264.2104664896992,408.36025069010003
7,-247.5,317.2,-243.91982483968619,312.08564432783214
7,-247.5,417.2,-245.2078042961193,408.0930633472113
8,-227.5,317.2,-225.45199520175177,311.9931393695391
8,-227.5,417.2,-226.58335854991222,408.52312328183166
9,-207.5,317.2,-206.58283126514561,311.7544710995436
9,-207.5,417.2,-207.46496556233365,408.1244147706453
10,-387.5,337.2,-375.4868985441629,332.3543249959044
12,-347.5,337.2,-337.7749304357562,331.69932185344555
12,-347.5,437.2,-340.06401322057167,428.35807827668077
13,-327.5,337.2,-319.15059143554805,331.955176384847
13,-327.5,437.2,-321.240511897894,428.4090984979336
14,-307.5,337.2,-300.11655945087745,331.33904826411356
14,-307.5,437.2,-301.9347902482702,427.61798247289244
15,-287.5,337.2,-281.3835149174228,331.2045926956826
15,-287.5,437.2,-282.9435742606736,427.6520064363862
16,-267.5,337.2,-262.7285221907176,330.94666420139157
16,-267.5,437.2,-264.2727428049537,427.39630675455186
17,-247.5,337.2,-244.1205066969904,330.936005762589
17,-247.5,437.2,-245.63062212657283,427.82673111553163
18,-227.5,337.2,-225.62889605296786,331.2225701767261
18,-227.5,437.2,-226.3183962127445,426.97090844415067
19,-207.5,337.2,-206.60569646417224,330.86382423320333
19,-207.5,437.2,-207.732449796566,428.00243444860075
21,-367.5,357.2,-356.6399604649906,350.816868842328
22,-347.5,357.2,-337.9480750601025,350.76475897741074
22,-347.5,457.2,-339.7725568511896,447.28303410833763
23,-327.5,357.2,-319.27992991181003,350.69733413605616
23,-327.5,457.2,-321.3878264763312,447.88932169275677
24,-307.5,357.2,-300.4048056174006,350.57782024567956
24,-307.5,457.2,-302.1428230659404,447.12657769253593
25,-287.5,357.2,-281.8521802885808,350.45281101466685
25,-287.5,457.2,-283.41422664483326,447.25636854788075
26,-267.5,357.2,-263.17282155672274,350.2380803921225
26,-267.5,457.2,-264.466308485322,446.7305244449984
27,-247.5,357.2,-244.53296548651673,350.35972990858545
27,-247.5,457.2,-245.76518809567293,447.28280826164223
28,-227.5,357.2,-225.7785816374374,350.4167394708705
28,-227.5,457.2,-227.07584140698586,447.9307991482109
29,-207.5,357.2,-206.8037170561566,349.9898091020547
29,-207.5,457.2,-207.9897485560695,447.8640132976735
30,-387.5,377.2,-357.0102520944524,369.90221254626965
31,-367.5,377.2,-338.3200013251251,370.041694490016
31,-367.5,477.2,-340.1345237168502,466.74907684053284
32,-347.5,377.2,-319.45999004396697,369.85712315318375
32,-347.5,477.2,-320.5519076093341,465.61656510562165
33,-327.5,377.2,-300.8967822228965,369.93209631651297
34,-307.5,377.2,-282.18459642767795,369.5751764804301
35,-287.5,377.2,-263.3462345434427,369.34393003673256
36,-267.5,377.2,-244.82235473809536,369.6941559027677
36,-267.5,477.2,-245.9951492413093,467.1895184255375
37,-247.5,377.2,-225.8965026793322,369.4404680734718
37,-247.5,477.2,-226.72757177615276,466.80701607226234
38,-227.5,377.2,-207.0090806978729,369.22397197642243
38,-227.5,477.2,-207.67853790256416,466.8824526108831
42,-347.5,397.2,-338.6381879168176,389.0580698766151
43,-327.5,397.2,-320.0063567566003,389.1131189400192
43,-327.5,497.2,-321.77153493141543,487.1125706861396
44,-307.5,397.2,-301.11700169709974,388.8864286362403
45,-287.5,397.2,-282.26244325259296,388.56040747505205
45,-287.5,497.2,-283.2216451832266,485.5499414926383
46,-267.5,397.2,-263.62290111755675,388.80081946305864
46,-267.5,497.2,-264.22460784502346,485.62044141297514
47,-247.5,397.2,-244.85525398999198,388.8206168193786
47,-247.5,497.2,-245.49356115193123,486.3145870002324
48,-227.5,397.2,-226.2031049471461,388.87251046045037
48,-227.5,497.2,-226.53631488256462,486.098669895797
49,-207.5,397.2,-207.50356773524553,389.124062348022
49,-207.5,497.2,-207.94773888598252,486.86729756589006
0,-202.5,317.2,-201.26331736471332,311.2627401551544
0,-202.5,417.2,-202.6115308091526,408.00122473875894
1,-182.5,317.2,-182.34219401473138,310.77802804741515
1,-182.5,417.2,-183.7511541821231,408.46729226463776
2,-162.5,317.2,-163.7109340716608,311.03130516371573
2,-162.5,417.2,-164.52655909291124,408.4631355972518
3,-142.5,317.2,-144.50714207235336,310.53992184666
3,-142.5,417.2,-145.26313203985592,408.2649523981591
4,-122.5,317.2,-125.64873950891206,310.53890168948163
4,-122.5,417.2,-125.6729106455784,407.3213601969033
5,-102.5,317.2,-106.73616741400983,310.26102114999276
5,-102.5,417.2,-106.59511432323507,407.5760776104771
6,-82.5,317.2,-87.66676072481756,309.9424370813098
6,-82.5,417.2,-87.53958653616898,407.887060896488
7,-62.5,317.2,-68.6746486692835,309.7622270788731
7,-62.5,417.2,-68.15779575270334,407.66472365787257
8,-42.5,317.2,-49.775748455642976,309.80954041128405
8,-42.5,417.2,-48.79479210914603,407.3430259322303
9,-22.5,317.2,-30.644559883274248,309.4812248717724
9,-22.5,417.2,-29.201200095848897,406.9105527955997
10,-202.5,337.2,-201.41809839251658,330.31401606977
11,-182.5,337.2,-182.57604637509283,330.1962603060857
11,-182.5,437.2,-183.54492231149374,428.17398001648246
12,-162.5,337.2,-163.68071496986767,330.06134164428545
12,-162.5,437.2,-164.59344768484576,428.12184315233657
13,-142.5,337.2,-144.6005146724156,329.78758518446296
13,-142.5,437.2,-145.3491029578982,428.0393888601812
14,-122.5,337.2,-125.69422289083688,329.7156152611369
14,-122.5,437.2,-126.05383641367919,427.9890364648501
15,-102.5,337.2,-106.49486276792054,329.1325093318026
15,-102.5,437.2,-106.56193040862422,427.54500846205315
16,-82.5,337.2,-87.69771178632158,329.3407218885331
16,-82.5,437.2,-87.29875038503502,427.55812323426494
17,-62.5,337.2,-68.5236063097318,329.14458953636006
17,-62.5,437.2,-67.93530911101529,427.38667883406674
18,-42.5,337.2,-49.57119561829897,329.1039608067803
18,-42.5,437.2,-48.71797433348689,427.5155329628582
19,-22.5,337.2,-30.309521154158965,328.7260959381864
19,-22.5,437.2,-29.00517784635907,427.187962843693
20,-202.5,357.2,-201.83525770541794,349.75108384473737
20,-202.5,457.2,-203.01596479966702,448.07281729139385
21,-182.5,357.2,-182.69591610301512,349.3731902028324
21,-182.5,457.2,-183.48680186461874,447.4779002729057
22,-162.5,357.2,-163.7085094881854,349.3453089728037
22,-162.5,457.2,-164.43018113873865,447.6833766350177
23,-142.5,357.2,-144.7173315846299,349.0615718538652
23,-142.5,457.2,-145.41917919681373,448.081486480157
24,-122.5,357.2,-125.67657816305838,348.98221072018816
24,-122.5,457.2,-125.94275136904388,447.4181754888368
25,-102.5,357.2,-106.8829624230625,349.30143356952743
25,-102.5,457.2,-106.63734332898633,447.63207032375385
26,-82.5,357.2,-87.68765591525488,348.6637737406809
26,-82.5,457.2,-87.27494141161503,447.4404643922617
27,-62.5,357.2,-68.55809110646585,348.6473306854931
27,-62.5,457.2,-67.74003671015392,447.3598021986616
28,-42.5,357.2,-49.31148133321407,348.13354539114397
28,-42.5,457.2,-48.601642764790384,447.6830455711878
29,-22.5,357.2,-30.148156553032518,348.1961255480146
29,-22.5,457.2,-28.792229226831772,447.09524538534674
30,-202.5,377.2,-182.96982230286417,368.9187662183287
30,-202.5,477.2,-183.59042926348033,467.18428564160666
31,-182.5,377.2,-163.9943370289735,368.9368901620163
31,-182.5,477.2,-164.41357172586632,467.24078756810354
32,-162.5,377.2,-144.90353520256915,368.73506074340287
32,-162.5,477.2,-144.81121229985956,466.49686620603364
33,-142.5,377.2,-125.75666253117778,368.510840978473
33,-142.5,477.2,-125.7771061590809,467.1086862511575
34,-122.5,377.2,-106.57087872072863,368.2511599181312
34,-122.5,477.2,-106.64895625709475,467.4415342189399
35,-102.5,377.2,-87.64878622051012,368.4240858302721
35,-102.5,477.2,-87.11313771617118,467.1441404686769
36,-82.5,377.2,-68.47246041829091,368.33154731759316
36,-82.5,477.2,-67.72477760593259,467.35402965446224
37,-62.5,377.2,-49.126353897752395,367.7509152436979
37,-62.5,477.2,-48.10819677769235,467.1352539954464
38,-42.5,377.2,-29.828100227831587,367.8646350633045
38,-42.5,477.2,-28.590208960175836,467.23303724990814
39,-22.5,377.2,-202.11482926766058,369.27284891325235
39,-22.5,477.2,-203.11049481003022,467.91636094400195
40,-202.5,397.2,-202.47406863358358,388.8728197980534
40,-202.5,497.2,-202.90131451702848,487.0562240380113
41,-182.5,397.2,-183.09680886733204,388.2788103268396
41,-182.5,497.2,-183.65542934900265,487.2793609053855
42,-162.5,397.2,-164.1269521745472,388.53114695628824
42,-162.5,497.2,-164.36303559702367,486.85074924162484
43,-142.5,397.2,-144.9924316962941,388.36683046766836
43,-142.5,497.2,-145.403331454756,487.5312751928897
44,-122.5,397.2,-125.772370168775,387.9776732485045
44,-122.5,497.2,-125.50914759896054,486.36285705993254
45,-102.5,397.2,-106.56309756588519,387.7828969802129
45,-102.5,497.2,-106.21278684310035,486.4797841930901
46,-82.5,397.2,-87.55869076228427,388.0502499887239
46,-82.5,497.2,-86.71159156017917,486.4908173582136
47,-62.5,397.2,-68.15135268654001,387.56262225206547
47,-62.5,497.2,-67.30827553824764,486.64006166860014
48,-42.5,397.2,-48.919728597513796,387.52040614285136
48,-42.5,497.2,-47.57437086591651,486.4187916717486
49,-22.5,397.2,-29.637857191514257,387.52693959743493
49,-22.5,497.2,-28.654940698131096,487.79230949619114
0,-197.5,317.2,-196.68384232286388,311.8175571760099
0,-197.5,417.2,-197.87336809159368,408.88892697533345
1,-177.5,317.2,-177.81759756128616,311.6486009991232
1,-177.5,417.2,-178.83812713357378,409.11612645655015
2,-157.5,317.2,-158.92245435761367,311.4480651709714
2,-157.5,417.2,-159.73229071771448,409.1092340714772
3,-137.5,317.2,-139.83560077930446,311.1875862389953
3,-137.5,417.2,-140.27909304753183,408.44587178337434
4,-117.5,317.2,-121.03555084632657,311.2990534399253
4,-117.5,417.2,-121.03499927663351,408.408253624617
5,-97.5,317.2,-102.01181104823013,311.0117822535651
5,-97.5,417.2,-101.7512309984276,408.1095500752846
6,-77.5,317.2,-83.04354872581499,310.5585809686089
6,-77.5,417.2,-82.61634864615468,408.30297905775325
7,-57.5,317.2,-63.97250411689117,310.22996804104946
7,-57.5,417.2,-63.26313546350166,408.00307124151595
8,-37.5,317.2,-45.05426687587379,310.0582517110849
8,-37.5,417.2,-43.96894719263731,407.985307200812
9,-17.5,317.2,-25.80786625935689,309.58295697009146
9,-17.5,417.2,-24.41331171005909,407.4693627686845
10,-197.5,337.2,-196.93099012057223,331.265512634665
11,-177.5,337.2,-177.95558418240853,330.76258930345745
11,-177.5,437.2,-178.9083530420975,429.1505232939495
12,-157.5,337.2,-158.94433321237,330.7077083076568
12,-157.5,437.2,-159.46301138043466,428.3395115805669
13,-137.5,337.2,-139.76268475961803,330.2935071071591
13,-137.5,437.2,-140.55751371798007,428.8826967682176
14,-117.5,337.2,-120.92026863442632,330.09969725933036
14,-117.5,437.2,-121.26899088812544,428.78783907491015
15,-97.5,337.2,-101.92748882522349,330.03074875458225
15,-97.5,437.2,-101.70719479966434,428.18190685044084
16,-77.5,337.2,-82.93433728802107,329.83545205091366
16,-77.5,437.2,-82.42547922056339,428.1076134173722
17,-57.5,337.2,-63.92894967574469,329.81311143418833
17,-57.5,437.2,-63.138539494085485,428.10641291080475
18,-37.5,337.2,-44.705670386660934,329.1897236484064
18,-37.5,437.2,-43.82844561737227,428.1272356242373
19,-17.5,337.2,-25.73493315868208,329.1419619760641
19,-17.5,437.2,-24.130402766143273,427.73489178105854
20,-197.5,357.2,-197.2718239120148,350.7631141508909
20,-197.5,457.2,-198.1767952919168,448.7737679928888
21,-177.5,357.2,-178.00900780274907,350.13392483468834
21,-177.5,457.2,-178.85057828560278,448.4079568613654
22,-157.5,357.2,-159.04017010099892,350.03038983951313
22,-157.5,457.2,-159.40371692534865,448.14474637985694
23,-137.5,357.2,-139.98643258881913,349.68529728820727
23,-137.5,457.2,-140.49289988838072,448.79852160770594
24,-117.5,357.2,-120.8497382538254,349.39647448717335
24,-117.5,457.2,-120.9504403564017,447.932314623838
25,-97.5,357.2,-102.02802393341277,349.56781437633913
25,-97.5,457.2,-101.7671042176266,448.33111489657875
26,-77.5,357.2,-82.89799650020771,349.12525132041173
26,-77.5,457.2,-82.18381672108205,447.61672621910196
27,-57.5,357.2,-63.75592928303351,349.1249510845943
27,-57.5,457.2,-62.819815502238974,447.8008572916586
28,-37.5,357.2,-44.69315685029597,348.9289038113892
28,-37.5,457.2,-43.5908243795913,448.0386891661348
29,-17.5,357.2,-25.410974038193736,348.509085198535
29,-17.5,457.2,-23.816236655667463,447.293441643041
30,-197.5,377.2,-178.25997696983538,369.6692790622171
30,-197.5,477.2,-178.76784056473008,467.92274881555943
31,-177.5,377.2,-159.2341189668816,369.5924547556458
31,-177.5,477.2,-159.4366163602613,468.0160282545853
32,-157.5,377.2,-139.98785749107708,369.0998990821728
32,-157.5,477.2,-140.07783892209778,467.471394068355
33,-137.5,377.2,-120.99244819707128,368.99185376394297
33,-137.5,477.2,-120.78258328635394,467.6469046770583
34,-117.5,377.2,-101.87963598576728,368.9573502253316
34,-117.5,477.2,-101.54334594502029,467.63250508074884
35,-97.5,377.2,-82.91935499453022,369.11574396373845
35,-97.5,477.2,-82.11691138574416,467.7607137259648
36,-77.5,377.2,-63.454223142273946,368.42200687728524
36,-77.5,477.2,-62.68498550308613,467.9569196113726
37,-57.5,377.2,-44.290839888230835,368.09742051097004
37,-57.5,477.2,-43.08334570121129,467.5706554696144
38,-37.5,377.2,-25.00732322210237,367.96567439903106
38,-37.5,477.2,-23.591252462472724,467.7397387628018
39,-17.5,377.2,-197.30950069958502,369.6744145074616
39,-17.5,477.2,-198.0947788308537,468.33644358898067
40,-197.5,397.2,-197.65294884035097,389.3985243523923
40,-197.5,497.2,-198.02833368653683,487.9487309016849
41,-177.5,397.2,-178.4613077458646,389.32515145288977
41,-177.5,497.2,-178.7079758571883,487.7496069957013
42,-157.5,397.2,-159.40271170132112,389.2570558894451
42,-157.5,497.2,-159.55455531779884,487.88425419569865
43,-137.5,397.2,-140.2308568913727,389.0494586254807
43,-137.5,497.2,-140.4220115023016,488.33591258056674
44,-117.5,397.2,-121.04022304451803,388.6973771735938
44,-117.5,497.2,-120.72019087597099,487.3505223670067
45,-97.5,397.2,-101.90143926457309,388.7921783139286
45,-97.5,497.2,-101.15168654609603,486.92939870082927
46,-77.5,397.2,-82.61707688808937,388.2611228422866
46,-77.5,497.2,-81.92137097955833,487.5395852112705
47,-57.5,397.2,-63.42402022502027,388.07785484488613
47,-57.5,497.2,-62.18296360271168,487.06783172562376
48,-37.5,397.2,-43.982412854592745,387.79983888254105
48,-37.5,497.2,-42.60143539515058,486.876001693905
49,-17.5,397.2,-24.941251394548487,388.1622320227637
49,-17.5,497.2,-23.46442555353744,487.7107839826746
0,-192.5,317.2,-191.88233231942073,311.59347645816297
0,-192.5,417.2,-193.1811880354398,408.7051532312501
1,-172.5,317.2,-173.16000361880273,311.74183264720705
1,-172.5,417.2,-174.1330444747601,408.91749348067174
2,-152.5,317.2,-154.0273599223138,311.1246701576009
2,-152.5,417.2,-154.99453329848254,409.0889711307649
3,-132.5,317.2,-135.11505900702136,311.18556818104724
3,-132.5,417.2,-135.50589867700958,408.4042333641861
4,-112.5,317.2,-115.93001975073126,310.5574027064026
4,-112.5,417.2,-116.13992679509013,408.073293271518
5,-92.5,317.2,-96.97808802916057,310.4773644129653
5,-92.5,417.2,-96.98324371117548,408.2116523499991
6,-72.5,317.2,-78.11256482356733,310.5533401518694
6,-72.5,417.2,-77.76332128510704,408.1579127552515
7,-52.5,317.2,-59.05538153730753,310.16380948005286
7,-52.5,417.2,-58.462707354130934,408.2283965815224
8,-32.5,317.2,-40.16678927634817,310.11918240324746
8,-32.5,417.2,-39.009566145942394,407.783043925511
9,-12.5,317.2,-20.977948490734033,309.74169791857815
9,-12.5,417.2,-19.524251120841182,407.4321528665194
10,-192.5,337.2,-192.0867497533025,330.8050529897186
11,-172.5,337.2,-173.162545747861,330.7118049071205
11,-172.5,437.2,-174.09310036454573,428.71250649108435
12,-152.5,337.2,-154.22895913303617,330.5546175032651
12,-152.5,437.2,-154.87266917731998,428.5934978927186
13,-132.5,337.2,-135.20248719060015,330.3911671501396
13,-132.5,437.2,-135.75428877020678,428.7922750562366
14,-112.5,337.2,-116.14112899564726,330.1310841493693
14,-112.5,437.2,-116.3324491038432,428.44366668482263
15,-92.5,337.2,-96.97634486254852,329.6608755242138
15,-92.5,437.2,-96.91806309644346,428.19434766676807
16,-72.5,337.2,-77.9233971364296,329.4347579806124
16,-72.5,437.2,-77.54698229706254,427.8926831122992
17,-52.5,337.2,-58.93089432611635,329.45173979239235
17,-52.5,437.2,-58.209746525650885,428.0032374580163
18,-32.5,337.2,-39.95717677168346,329.29928209210493
18,-32.5,437.2,-38.89504339518739,428.05745992240963
19,-12.5,337.2,-20.82196830758886,329.3315207131927
19,-12.5,437.2,-19.267698626563764,427.70679671308733
20,-192.5,357.2,-192.40666023074107,350.3315693139688
20,-192.5,457.2,-193.51323339629622,448.6042756082786
21,-172.5,357.2,-173.1602264437166,349.68310978100493
21,-172.5,457.2,-174.02090893639888,448.06699310292447
22,-152.5,357.2,-154.1754138405517,349.68906520880614
22,-152.5,457.2,-154.7655270108098,448.1505149963761
23,-132.5,357.2,-135.15160364053236,349.5594772144507
23,-132.5,457.2,-135.67960224010346,448.5621609522633
24,-112.5,357.2,-116.34574258136004,349.8528973876442
24,-112.5,457.2,-116.1653805980373,447.9171739555332
25,-92.5,357.2,-97.03495429200419,349.2339734982517
25,-92.5,457.2,-96.95795626965352,448.1514998809539
26,-72.5,357.2,-77.84310222842815,348.72260297169225
26,-72.5,457.2,-77.40578150255922,447.78765915150956
27,-52.5,357.2,-58.89382796692533,349.0729073236065
27,-52.5,457.2,-57.96417339536468,447.90967201985757
28,-32.5,357.2,-39.8241167098016,348.83444687165826
28,-32.5,457.2,-38.814395939661104,448.28142688734926
29,-12.5,357.2,-20.423680263193983,348.5485976761408
29,-12.5,457.2,-19.06073753574185,447.54399386647015
30,-192.5,377.2,-173.52916599129816,369.5449318743899
30,-192.5,477.2,-174.08376840123387,467.58292337515155
31,-172.5,377.2,-154.3910394430394,369.28629666094673
31,-172.5,477.2,-154.80728351708999,467.9347942258073
32,-152.5,377.2,-135.20552596254194,368.918940687469
32,-152.5,477.2,-135.319354551802,467.51430213932184
33,-132.5,377.2,-116.08526167857869,368.8177226679526
33,-132.5,477.2,-116.15480389373471,467.80765617426346
34,-112.5,377.2,-97.1268266899589,368.9659940061665
34,-112.5,477.2,-96.89535714692323,468.2091604538108
35,-92.5,377.2,-77.86686156519045,368.58498394087707
35,-92.5,477.2,-77.26752915396841,467.5187073321625
36,-72.5,377.2,-58.781400115451355,368.80582094361966
36,-72.5,477.2,-57.84484155472004,467.72178485750857
37,-52.5,377.2,-39.427744326419166,368.2005037725271
37,-52.5,477.2,-38.15176857907357,467.26675571532667
38,-32.5,377.2,-20.18973021488876,368.11322514196945
38,-32.5,477.2,-18.78333151127006,467.7024295432113
39,-12.5,377.2,-192.70018787550578,369.8389720310715
39,-12.5,477.2,-193.33039710117487,467.85407954452234
40,-192.5,397.2,-192.99034265352222,389.42279220898627
40,-192.5,497.2,-193.463405166061,487.93981048716233
41,-172.5,397.2,-173.75742192118827,389.15599525352854
41,-172.5,497.2,-174.06620883449457,487.7796747573354
42,-152.5,397.2,-154.46667523032772,388.83679602175863
42,-152.5,497.2,-154.86762214897612,487.8726514968991
43,-132.5,397.2,-135.34949300134477,388.76898694732915
43,-132.5,497.2,-135.7606306185396,488.32485120455624
44,-112.5,397.2,-116.36950131531802,388.8977360824084
44,-112.5,497.2,-116.00651585997343,487.4186639323006
45,-92.5,397.2,-96.91850283863566,388.1135658315449
45,-92.5,497.2,-96.63108252409779,487.45028026441787
46,-72.5,397.2,-77.83121984895011,388.41406230899935
46,-72.5,497.2,-77.14642618053932,487.49202174295056
47,-52.5,397.2,-58.34332892167872,387.82158938855855
47,-52.5,497.2,-57.69666453186417,487.6829470939288
48,-32.5,397.2,-39.242457916393036,388.0631983883232
48,-32.5,497.2,-37.878454396049634,487.12473621209364
49,-12.5,397.2,-19.959146016469198,387.91344967477164
49,-12.5,497.2,-18.47366934136234,487.5105294471712
0,-187.5,317.2,-187.8224732293535,312.3630418637244
0,-187.5,417.2,-188.39230145922497,409.1277799837556
1,-167.5,317.2,-168.86484968596827,311.95745678904194
1,-167.5,417.2,-169.38080448399413,409.2846827389259
2,-147.5,317.2,-149.91166690321901,311.5897323976145
2,-147.5,417.2,-150.12155210752329,409.09449015889095
3,-127.5,317.2,-130.85752625998163,311.4835135430299
3,-127.5,417.2,-130.85707805926484,408.78525740475027
4,-107.5,317.2,-111.78116399023521,311.0653580734635
4,-107.5,417.2,-111.47754789770511,408.2087030597225
5,-87.5,317.2,-92.85554215157738,310.79412177939355
5,-87.5,417.2,-92.21055357806011,408.25897105471574
6,-67.5,317.2,-73.87419177957543,310.5964754615038
6,-67.5,417.2,-72.90785825689048,407.86730455504807
7,-47.5,317.2,-54.70515552409356,309.90937284330386
7,-47.5,417.2,-53.64959784685046,408.11591039416226
8,-27.5,317.2,-35.825638596209636,309.87001134286515
8,-27.5,417.2,-34.45907613368855,407.85516581014855
9,-7.5,317.2,-16.79929569437258,309.8395798090759
9,-7.5,417.2,-14.800769552247989,407.1981689545438
10,-187.5,337.2,-187.76690230390184,331.2809895056372
10,-187.5,437.2,-188.48208738446507,429.4610773854366
11,-167.5,337.2,-168.82558520121077,331.06401385135695
11,-167.5,437.2,-169.28429601496347,429.2986599174291
12,-147.5,337.2,-149.86018816794189,331.00047246213296
12,-147.5,437.2,-150.00174802513976,428.7970381836513
13,-127.5,337.2,-130.74528054872835,330.59588311010486
13,-127.5,437.2,-130.8905835962654,428.9344525454466
14,-107.5,337.2,-111.84976017349946,330.568707181738
14,-107.5,437.2,-111.55440280542831,428.62218737818006
15,-87.5,337.2,-92.80024260129625,330.17717109405976
15,-87.5,437.2,-92.01887873557553,428.0016303146261
16,-67.5,337.2,-73.71076530977027,329.7987773363096
16,-67.5,437.2,-72.84762462954671,428.09089680380885
17,-47.5,337.2,-54.61910589921964,329.4801955828439
17,-47.5,437.2,-53.349455207380416,427.81446532631793
18,-27.5,337.2,-35.58137475373936,329.37255000656563
18,-27.5,437.2,-34.18508716354192,427.8838240430939
19,-7.5,337.2,-16.49153913467134,328.9487312896582
19,-7.5,437.2,-14.307102390456594,427.03420378051544
20,-187.5,357.2,-188.23230991407578,351.21114003510087
20,-187.5,457.2,-188.40090703886895,448.90149288526925
21,-167.5,357.2,-168.9108321599744,350.44972445324976
